"gear_id","item","category_id","status","expiry","number_of_uses","usage_limit","signed_in_out","notes","location","nfc_tag","qr_code","created_at","physical_serial","size","is_pool_bucket","pool_count","pool_capacity","set_size"
"335","Tech room Cordelette-01 / Black","cord_tape","Green","2028-12-30","2","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-cord-01 / Black","","false","","",""
"336","Tech room Cordelette-02 / White","cord_tape","Green","2028-12-30","2","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-cord-02 / White","","false","","",""
"337","Tech room Cordelette-03 / Yellow","cord_tape","Red","2028-12-30","2","1368","IN","Missing in GearLog","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-cord-03 / Yellow","","false","","",""
"338","Tech room Cordelette-04 / Red","cord_tape","Green","2028-12-30","6","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-cord-04 / Red","","false","","",""
"339","Tech room Cordelette-05 / Blue","cord_tape","Green","2028-12-30","2","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-cord-05 / Blue","","false","","",""
"3768","Ford RGH293 12 Seater White","vehicles","Green","","0","0","IN","","Yard","NFC3768","QR3768","2026-04-30T22:28:45.744898+00:00","RGH293","","false","","",""
"340","Tech room Cordelette-06 / Green","cord_tape","Red","2028-12-30","2","1368","IN","Missing in GearLog","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-cord-06 / Green","","false","","",""
"341","Tech room Cordelette-07 / Black-White","cord_tape","Green","2028-12-30","4","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-cord-07 / Black-White","","false","","",""
"342","Tech room Cordelette-08 / Yellow-Red","cord_tape","Green","2028-12-30","9","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-cord-08 / Yellow-Red","","false","","",""
"343","Tech room Cordelette-09 / Blue-Green","cord_tape","Green","2028-12-30","0","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-cord-09 / Blue-Green","","false","","",""
"344","Tech room Quad Anchor-01 / Black","cord_tape","Green","2028-12-30","6","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-QAnchor-01 / Black","","false","","",""
"345","Tech room Quad Anchor-02 / White","cord_tape","Green","2028-12-30","6","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-QAnchor-02 / White","","false","","",""
"346","Tech room Quad Anchor-03 / Yellow","cord_tape","Green","2028-12-30","4","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-QAnchor-03 / Yellow","","false","","",""
"347","Tech room Quad Anchor-04 / Red","cord_tape","Green","2028-12-30","12","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-QAnchor-04 / Red","","false","","",""
"348","Tech room Quad Anchor-05 / Blue","cord_tape","Green","2028-12-30","12","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-QAnchor-05 / Blue","","false","","",""
"349","Tech room Quad Anchor-06 / Green","cord_tape","Green","2028-12-30","8","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-QAnchor-06 / Green","","false","","",""
"350","Tech room Quad Anchor-07 / Black-White","cord_tape","Green","2028-12-30","19","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-QAnchor-07 / Black-White","","false","","",""
"351","Tech room Quad Anchor-08 / Yellow-Red","cord_tape","Green","2028-12-30","15","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-QAnchor-08 / Yellow-Red","","false","","",""
"352","Tech room Quad Anchor-09 / Blue-Green","cord_tape","Green","2028-12-30","9","1368","IN","","Tech Climbing Room","","","2026-04-29T03:33:16.61595+00:00","T-QAnchor-09 / Blue-Green","","false","","",""
"3769","Hino Ranger Truck AHY787 White","vehicles","Green","","0","0","IN","","Yard","NFC3769","QR3769","2026-04-30T22:29:32.977246+00:00","AHY787","","false","","",""
"355","Climbing room Harness L03","cr_harnesses","Red","2027-01-01","0","2737","IN","Missing in GearLog","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR L03","L","false","","",""
"377","Climbing room Harness M08","cr_harnesses","Green","2036-03-09","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M08_01","M","false","","",""
"354","Climbing room Harness L02","cr_harnesses","Green","2027-01-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR L02","L","false","","",""
"353","Climbing room Harness L01","cr_harnesses","Green","2027-01-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR L01","L","false","","",""
"357","Climbing room Harness L08","cr_harnesses","Green","2027-01-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR L08","L","false","","",""
"373","Climbing room Harness M04","cr_harnesses","Green","2032-10-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M04","M","false","","",""
"387","Climbing room Harness M18","cr_harnesses","Green","2027-01-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M18","M","false","","",""
"369","Climbing room Harness L25","cr_harnesses","Green","2033-05-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR L25","L","false","","",""
"386","Climbing room Harness M17","cr_harnesses","Green","2032-10-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M17","M","false","","",""
"374","Climbing room Harness M05","cr_harnesses","Green","2036-03-09","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M05","M","false","","",""
"382","Climbing room Harness M13","cr_harnesses","Green","2032-10-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M13","M","false","","",""
"381","Climbing room Harness M12","cr_harnesses","Green","2036-03-09","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M12_01","M","false","","",""
"372","Climbing room Harness M03","cr_harnesses","Green","2032-10-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M03","M","false","","",""
"389","Climbing room Harness M20","cr_harnesses","Red","2032-10-01","0","2737","IN","Missing in GearLog","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M20","M","false","","",""
"364","Climbing room Harness L19","cr_harnesses","Green","2033-01-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR L19","L","false","","",""
"371","Climbing room Harness M02","cr_harnesses","Green","2032-10-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M02","M","false","","",""
"365","Climbing room Harness L21","cr_harnesses","Green","2033-01-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR L21","L","false","","",""
"379","Climbing room Harness M10","cr_harnesses","Red","2032-10-01","0","2737","IN","Missing in GearLog","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M10","M","false","","",""
"385","Climbing room Harness M16","cr_harnesses","Yellow","2032-10-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M16","M","false","","",""
"376","Climbing room Harness M07","cr_harnesses","Red","2032-10-01","0","2737","IN","Missing in GearLog","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M07","M","false","","",""
"380","Climbing room Harness M11","cr_harnesses","Green","2032-10-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M11","M","false","","",""
"388","Climbing room Harness M19","cr_harnesses","Green","2032-10-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M19","M","false","","",""
"378","Climbing room Harness M09","cr_harnesses","Green","2032-10-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M09","M","false","","",""
"375","Climbing room Harness M06","cr_harnesses","Red","2025-11-01","0","2737","IN","Missing in GearLog","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M06","M","false","","",""
"965","Pinto Trailer (698Q3)","trailers","Green","2051-04-22","0","6843","IN","","Yard","","","2026-04-29T03:33:18.042269+00:00","698Q3","","false","","",""
"3770","LDV PTY202 14 Seater White","vehicles","Green","","0","0","IN","","Yard","NFC3770","QR3770","2026-04-30T22:30:11.260389+00:00","PTY202","","false","","",""
"394","Climbing room Harness M25","cr_harnesses","Yellow","2033-10-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M25","M","false","","",""
"400","Climbing room Harness M31","cr_harnesses","Green","2027-01-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M31","M","false","","",""
"397","Climbing room Harness M28","cr_harnesses","Green","2027-01-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M28","M","false","","",""
"425","Climbing room Harness S04","cr_harnesses","Green","2034-06-03","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR S04","S","false","","",""
"414","Climbing room Harness M45","cr_harnesses","Green","2036-03-09","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M45_01","M","false","","",""
"396","Climbing room Harness M27","cr_harnesses","Yellow","2033-10-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M27","M","false","","",""
"404","Climbing room Harness M35","cr_harnesses","Yellow","2027-01-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M35","M","false","","",""
"428","Climbing room Harness S07","cr_harnesses","Green","2026-12-30","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR S07","S","false","","",""
"412","Climbing room Harness M43","cr_harnesses","Green","2036-03-09","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M43_01","M","false","","",""
"411","Climbing room Harness M42","cr_harnesses","Green","2036-03-09","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M42_01","M","false","","",""
"433","Climbing room Harness S12","cr_harnesses","Green","2026-12-30","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR S12","S","false","","",""
"417","Climbing room Harness M48","cr_harnesses","Green","2036-03-09","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M48_01","M","false","","",""
"422","Climbing room Harness S01","cr_harnesses","Green","2028-01-01","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR S01","S","false","","",""
"416","Climbing room Harness M47","cr_harnesses","Green","2036-03-09","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M47_01","M","false","","",""
"427","Climbing room Harness S06","cr_harnesses","Green","2034-06-03","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR S06","S","false","","",""
"432","Climbing room Harness S11","cr_harnesses","Green","2034-06-03","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR S11","S","false","","",""
"405","Climbing room Harness M36","cr_harnesses","Green","2036-03-09","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M36_01","M","false","","",""
"426","Climbing room Harness S05","cr_harnesses","Green","2026-12-30","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR S05","S","false","","",""
"415","Climbing room Harness M46","cr_harnesses","Green","2036-03-09","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M46_01","M","false","","",""
"429","Climbing room Harness S08","cr_harnesses","Green","2034-06-03","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR S08","S","false","","",""
"420","Climbing room Harness M51","cr_harnesses","Green","2036-03-09","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M51_01","M","false","","",""
"401","Climbing room Harness M32","cr_harnesses","Green","2036-03-09","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M32_01","M","false","","",""
"403","Climbing room Harness M34","cr_harnesses","Green","2036-03-09","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M34_01","M","false","","",""
"438","Climbing room Harness S17","cr_harnesses","Green","2036-03-08","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR S17_01","S","false","","",""
"421","Climbing room Harness M52","cr_harnesses","Green","2036-03-09","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR M52_01","M","false","","",""
"442","Climbing room Harness S21","cr_harnesses","Green","2036-03-08","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR S21_01","S","false","","",""
"441","Climbing room Harness S20","cr_harnesses","Green","2036-03-08","0","2737","IN","","Climbing Room","","","2026-04-29T03:33:16.61595+00:00","CR S20_01","S","false","","",""
"3771","LDV PTY203 14 Seater White","vehicles","Green","","0","0","IN","","Yard","NFC3771","QR3771","2026-04-30T22:30:56.424605+00:00","PTY203","","false","","",""
"448","Flying Fox L01","ff_harnesses","Green","2036-03-07","0","2737","IN","","DUB","","","2026-04-29T03:33:16.61595+00:00","FFL01","L","false","","",""
"449","Flying Fox L02","ff_harnesses","Green","2036-03-07","0","2737","IN","","DUB","","","2026-04-29T03:33:16.61595+00:00","FFL02","L","false","","",""
"450","Flying Fox M01","ff_harnesses","Green","2036-03-07","0","2737","IN","","DUB","","","2026-04-29T03:33:16.61595+00:00","FFM01","M","false","","",""
"451","Flying Fox M02","ff_harnesses","Green","2036-03-07","0","2737","IN","","DUB","","","2026-04-29T03:33:16.61595+00:00","FFM02","M","false","","",""
"452","Flying Fox S01","ff_harnesses","Green","2036-03-07","0","2737","IN","","DUB","","","2026-04-29T03:33:16.61595+00:00","FFS01","S","false","","",""
"453","Flying Fox S02","ff_harnesses","Green","2036-03-07","0","2737","IN","","DUB","","","2026-04-29T03:33:16.61595+00:00","FFS02","S","false","","",""
"454","High Rope Trapeze Full Harness Extra Large","hr_harnesses","Green","2032-12-29","0","2737","IN","","High Ropes Shed","","","2026-04-29T03:33:16.61595+00:00","HR T FH XL","XL","false","","",""
"455","High Rope Trapeze Full Harness Medium","hr_harnesses","Green","2034-12-07","0","2737","IN","","High Ropes Shed","","","2026-04-29T03:33:16.61595+00:00","HR T FH M_01","M","false","","",""
"456","High Rope Trapeze Full Harness Small","hr_harnesses","Green","2034-12-07","0","2737","IN","","High Ropes Shed","","","2026-04-29T03:33:16.61595+00:00","HR T FH S_01","S","false","","",""
"457","High Ropes Chest Harness C1","hr_harnesses","Green","2034-02-01","0","2737","IN","","High Ropes Shed","","","2026-04-29T03:33:16.61595+00:00","C1 HR","M","false","","",""
"458","High Ropes Chest Harness C2","hr_harnesses","Green","2034-02-01","0","2737","IN","","High Ropes Shed","","","2026-04-29T03:33:16.61595+00:00","C2 HR","M","false","","",""
"459","High Ropes Chest Harness XL1","hr_harnesses","Green","2034-02-01","0","2737","IN","","High Ropes Shed","","","2026-04-29T03:33:16.61595+00:00","CH XL1 HR","XL","false","","",""
"460","High Ropes Chest Harness XL2","hr_harnesses","Green","2034-02-01","0","2737","IN","","High Ropes Shed","","","2026-04-29T03:33:16.61595+00:00","CH XL2 HR","XL","false","","",""
"461","High Ropes Harness L01","hr_harnesses","Green","2033-06-01","0","2737","IN","","High Ropes Shed","","","2026-04-29T03:33:16.61595+00:00","HR L01","L","false","","",""
"462","High Ropes Harness L02","hr_harnesses","Green","2033-06-01","0","2737","IN","","High Ropes Shed","","","2026-04-29T03:33:16.61595+00:00","HR L02","L","false","","",""
"463","High Ropes Harness L03","hr_harnesses","Green","2033-06-01","0","2737","IN","","High Ropes Shed","","","2026-04-29T03:33:16.61595+00:00","HR L03","L","false","","",""
"464","High Ropes Harness L04","hr_harnesses","Green","2033-06-01","0","2737","IN","","High Ropes Shed","","","2026-04-29T03:33:16.61595+00:00","HR L04","L","false","","",""
"465","High Ropes Harness L05","hr_harnesses","Green","2033-06-01","0","2737","IN","","High Ropes Shed","","","2026-04-29T03:33:16.61595+00:00","HR L05","L","false","","",""
"466","High Ropes Harness L06","hr_harnesses","Green","2033-06-01","0","2737","IN","","High Ropes Shed","","","2026-04-29T03:33:16.61595+00:00","HR L06","L","false","","",""
"467","High Ropes Harness L07","hr_harnesses","Green","2033-06-01","0","2737","IN","","High Ropes Shed","","","2026-04-29T03:33:16.61595+00:00","HR L07","L","false","","",""
